cod_producto,producto,lineas_factura,cantidad_comprada,costo_unitario_factura,costo_factura,stock_actual,valor_stock_a_costo_factura,unidades_vendidas_desde,ventas_desde,facturas_venta_desde,dias_con_venta_desde,primera_venta_desde,ultima_venta_desde,dias_hasta_primera_venta,dias_sin_venta,unidades_30d,unidades_90d,unidades_365d,ventas_365d,sell_through_aparente,banda_sell_through,remanente_minimo_unidades,remanente_minimo_costo,unidades_compradas_despues,documentos_compra_despues,ultima_compra_despues,precio_venta_actual,ingreso_cohorte_estimado,utilidad_bruta_cohorte_estimada,margen_cohorte_estimado,estado_auditoria
MOTS1114,PORTA PLACA ALUMINIO LUJO,1,2.0,7500.0,15000.0,0.0,0.0,2.0,24000.0,2,2,2024-09-09 12:19:20,2024-09-18 09:17:34,43.9,722.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,12500.0,24000.0,9000.0,0.375,Sin stock actual
MOTS1208,DISCOS CLUTCH PULSR 135 GENZO,1,1.0,15000.0,15000.0,0.0,0.0,1.0,25000.0,1,1,2025-05-04 11:52:34,2025-05-04 11:52:34,280.8,494.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,25000.0,25000.0,10000.0,0.4,Sin stock actual
MOTS1209,DISCOS CLUTCH CB 110 GENZO,1,1.0,15000.0,15000.0,1.0,15000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,15000.0,0.0,0,,25000.0,0.0,0.0,,Sin ventas desde compra
MOTS1242,BALINERA 6204 2RS C3 NXT,1,3.0,5000.0,15000.0,0.0,0.0,3.0,25000.0,3,3,2024-10-29 10:44:17,2025-03-15 17:01:35,93.8,544.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,8500.0,25000.0,10000.0,0.4,Sin stock actual
MOTS1270,GUAYA ACELERADOR DR 200 SYK,1,1.0,15000.0,15000.0,1.0,15000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,15000.0,0.0,0,,20000.0,0.0,0.0,,Sin ventas desde compra
MOTS1300,EMPAQUE TAPA CLUCTH YAMAHA YBR / XT2 / 25 GPP,1,5.0,3000.0,15000.0,3.0,9000.0,4.0,19000.0,4,4,2024-08-17 11:50:12,2025-04-10 17:42:46,20.8,518.0,0.0,0.0,0.0,0.0,0.8,80-99%,1.0,3000.0,2.0,2,2025-11-22,5000.0,19000.0,7000.0,0.3684210526315789,"Con stock, sin ventas 365d"
OYQ 148,EMPAQUE EXOSTO BWS 4T REFORZADO DARROM,1,15.0,1000.0,15000.0,4.0,4000.0,11.0,22000.0,11,11,2024-08-11 10:35:33,2025-02-18 08:20:00,14.8,569.0,0.0,0.0,0.0,0.0,0.7333333333333333,50-79%,4.0,4000.0,0.0,0,,2000.0,22000.0,11000.0,0.5,"Con stock, sin ventas 365d"
MOTS1004,TAPA LATERAL DER - ECO DELUXE CALCOMANIA,1,1.0,14500.0,14500.0,0.0,0.0,1.0,25000.0,1,1,2025-07-27 10:22:21,2025-07-27 10:22:21,364.8,410.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,24500.0,25000.0,10500.0,0.42,Sin stock actual
CAU - 159,CAUCHO MANZANA ECO DELUXE MIN DOCTOR MOTOR,1,2.0,7200.0,14400.0,1.0,7200.0,1.0,10000.0,1,1,2025-01-21 15:47:12,2025-01-21 15:47:12,178.0,597.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,7200.0,0.0,0,,12000.0,10000.0,2800.0,0.28,"Con stock, sin ventas 365d"
MAN - 003040,MANIGUETA IZQ AX LIT TXS,1,3.0,4800.0,14400.0,3.0,14400.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,14400.0,0.0,0,,8000.0,0.0,0.0,,Sin ventas desde compra
KIT - 075 032,KIT TIJERA TEFLON GS 125 SYR,1,1.0,14200.0,14200.0,0.0,0.0,1.0,24000.0,1,1,2024-08-12 10:30:55,2024-08-12 10:30:55,15.8,759.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,24000.0,24000.0,9800.0,0.4083333333333333,Sin stock actual
203295,GUAYA CLUCTH CD 100 / ECO 1001/ SPLENDOR/ DELUXE YAHASURA,1,2.0,7000.0,14000.0,0.0,0.0,2.0,20000.0,2,2,2024-12-23 16:52:23,2025-04-07 16:46:24,149.1,521.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,12000.0,20000.0,6000.0,0.3,Sin stock actual
MOTS1044,RETEN 17-28-7,1,7.0,2000.0,14000.0,7.0,14000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,7.0,14000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1056,RETEN 26-32-5,1,2.0,7000.0,14000.0,2.0,14000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,14000.0,0.0,0,,12000.0,0.0,0.0,,Sin ventas desde compra
MOTS1182,MANIGUETA DER XT2 125 ROCHN,1,2.0,7000.0,14000.0,0.0,0.0,2.0,26000.0,2,2,2024-09-19 14:03:44,2026-06-17 11:57:12,53.9,85.0,0.0,1.0,1.0,11000.0,1.0,100%,0.0,0.0,0.0,0,,12000.0,26000.0,12000.0,0.46153846153846156,Sin stock actual
MOTS1185,MANIGUETA IZQ BWS 125 EVOL,1,2.0,7000.0,14000.0,0.0,0.0,2.0,22000.0,2,2,2024-11-06 08:42:55,2025-04-14 09:10:27,101.7,514.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,12000.0,22000.0,8000.0,0.36363636363636365,Sin stock actual
MOTS1189,AMPOYECTAS FRENO VARIAS,1,7.0,2000.0,14000.0,5.0,10000.0,2.0,7000.0,2,2,2024-08-02 16:23:56,2024-08-14 08:37:27,6.0,757.0,0.0,0.0,0.0,0.0,0.2857142857142857,1-49%,5.0,10000.0,0.0,0,,3500.0,7000.0,3000.0,0.42857142857142855,"Con stock, sin ventas 365d"
MOTS1228,BALINERA 6002 2PS C3 AFI BEARING,1,4.0,3500.0,14000.0,3.0,10500.0,1.0,6000.0,1,1,2025-03-12 18:15:56,2025-03-12 18:15:56,228.1,547.0,0.0,0.0,0.0,0.0,0.25,1-49%,3.0,10500.0,0.0,0,,6000.0,6000.0,2500.0,0.4166666666666667,"Con stock, sin ventas 365d"
MOTS1264,GUAYA VELOCIMETRO DT 125 / GS 125 FAMA,1,2.0,7000.0,14000.0,2.0,14000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,14000.0,0.0,0,,12000.0,0.0,0.0,,Sin ventas desde compra
MOTS1266,GUAYA VELOCIMETRO DT 125 GUAYAS Y PARTES,1,2.0,7000.0,14000.0,2.0,14000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,14000.0,0.0,0,,12000.0,0.0,0.0,,Sin ventas desde compra
MOTS1298,MANGUERA GASOLINA MT ORIGINAL,1,28.0,500.0,14000.0,8.0,4000.0,108.0,210000.0,73,60,2024-08-17 11:50:12,2025-06-28 19:23:35,20.8,439.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,88.0,8,2025-05-27,2000.0,54444.44444444444,40444.44444444444,0.7428571428571428,"Con stock, sin ventas 365d"
KIT - 051069,KIT TIJERA TEFLON ECO 100 SYK,1,1.0,13950.0,13950.0,1.0,13950.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,13950.0,0.0,0,,23500.0,0.0,0.0,,Sin ventas desde compra
BK1960,DIRECCIONAL PULSAR 135 CLEAR PARA BYWARD,1,1.0,13900.0,13900.0,8.0,111200.0,9.0,126500.0,5,5,2024-10-15 10:33:41,2026-07-28 17:01:54,79.8,44.0,0.0,4.0,8.0,103000.0,1.0,100%,0.0,0.0,16.0,3,2026-08-28,13300.0,14055.555555555555,155.55555555555475,0.011067193675889271,Compra absorbida; stock repuesto
699-FA007,FILTRO ACEITE PULSAR 200 NS GPP,1,3.0,4500.0,13500.0,0.0,0.0,3.0,20000.0,3,3,2024-11-15 11:42:57,2025-01-03 16:52:49,110.8,615.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7500.0,20000.0,6500.0,0.325,Sin stock actual
902638,MANIGUETA DER RX 115 ESP. JAPON,1,3.0,4500.0,13500.0,1.0,4500.0,2.0,15000.0,2,1,2025-05-21 10:10:35,2025-05-21 12:00:29,297.8,477.0,0.0,0.0,0.0,0.0,0.6666666666666666,50-79%,1.0,4500.0,0.0,0,,7500.0,15000.0,6000.0,0.4,"Con stock, sin ventas 365d"
MAN - 000979,MANIGUETA DER RX 135 - 115 JAPON,1,3.0,4500.0,13500.0,3.0,13500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,13500.0,0.0,0,,7500.0,0.0,0.0,,Sin ventas desde compra
MOTS1126,TAPA VALVULA TUERCA,1,18.0,750.0,13500.0,18.0,13500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,18.0,13500.0,0.0,0,,1250.0,0.0,0.0,,Sin ventas desde compra
MOTS1175,ALTPO GASOLINA UNIVERSAL TAPAROJA,1,9.0,1500.0,13500.0,5.0,7500.0,5.0,12000.0,4,4,2024-09-29 09:13:54,2025-07-19 17:38:48,63.7,418.0,0.0,0.0,0.0,0.0,0.5555555555555556,50-79%,4.0,6000.0,1.0,1,2025-07-11,2500.0,12000.0,4500.0,0.375,"Con stock, sin ventas 365d"
MOTS1211,BANDA FRENO TRA  BUJS 125 JAPAN,1,1.0,13500.0,13500.0,0.0,0.0,1.0,19000.0,1,1,2024-09-27 08:08:05,2024-09-27 08:08:05,61.7,713.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,22500.0,19000.0,5500.0,0.2894736842105263,Sin stock actual
OYQ 179M,EMPAQUE EXOSTO PULSAR 150 760 / PULSAR 180 06 -200-220,1,9.0,1500.0,13500.0,6.0,9000.0,3.0,8000.0,3,3,2024-10-10 15:29:01,2026-03-21 16:40:32,75.0,173.0,0.0,0.0,1.0,3000.0,0.3333333333333333,1-49%,6.0,9000.0,0.0,0,,2500.0,8000.0,3500.0,0.4375,Rotación baja
MOTS1033,DIRECCIONAL TRAS FZ 20 TRANSPARENTE  SET X2 SYK,1,1.0,13150.0,13150.0,1.0,13150.0,1.0,20000.0,1,1,2024-09-29 09:13:54,2024-09-29 09:13:54,63.7,711.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,1.0,1,2024-08-08,22000.0,20000.0,6850.0,0.3425,"Con stock, sin ventas 365d"
17119,GUAYA CLUCTH XT2 125 MOTOTEC,1,2.0,6500.0,13000.0,0.0,0.0,2.0,21000.0,2,2,2024-09-03 14:59:52,2024-09-25 16:22:19,38.0,715.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,11000.0,21000.0,8000.0,0.38095238095238093,Sin stock actual
19L295E,KIT MEDIO XT2 125 DAIR ROW,1,2.0,6500.0,13000.0,3.0,19500.0,1.0,10000.0,1,1,2025-07-19 12:57:31,2025-07-19 12:57:31,356.9,418.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,6500.0,2.0,2,2025-11-22,11000.0,10000.0,3500.0,0.35,"Con stock, sin ventas 365d"
BAN - 053,BANDA FRENO TRA - DT / XT2 YAMAHA,1,1.0,13000.0,13000.0,0.0,0.0,1.0,20000.0,1,1,2026-02-12 08:35:06,2026-02-12 08:35:06,564.7,210.0,0.0,0.0,1.0,20000.0,1.0,100%,0.0,0.0,0.0,0,,22000.0,20000.0,7000.0,0.35,Sin stock actual
MOTS1252,PASTILLAS FRENO BWS X DEL JAPAN,1,1.0,13000.0,13000.0,0.0,0.0,1.0,22000.0,1,1,2024-08-13 15:59:45,2024-08-13 15:59:45,17.0,758.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,22000.0,22000.0,9000.0,0.4090909090909091,Sin stock actual
MOTS1315,BOMBILLO DIRECCIONAL 12V DUNA,1,26.0,500.0,13000.0,24.0,12000.0,2.0,2000.0,2,2,2024-10-01 13:55:21,2025-12-03 15:41:00,65.9,281.0,0.0,0.0,1.0,1000.0,0.07692307692307693,1-49%,24.0,12000.0,0.0,0,,1000.0,2000.0,1000.0,0.5,Rotación baja
TAP-004,TAPON CARTER # 10,1,10.0,1300.0,13000.0,9.0,11700.0,1.0,2500.0,1,1,2026-03-28 08:32:38,2026-03-28 08:32:38,608.7,166.0,0.0,0.0,1.0,2500.0,0.1,1-49%,9.0,11700.0,0.0,0,,2500.0,2500.0,1200.0,0.48,Rotación baja
TOR - 4369,TORNILLO BRISTOL 8 X70 TORNIFRENOS,1,16.0,791.0,12656.0,15.0,11865.0,1.0,1500.0,1,1,2025-01-24 15:05:53,2025-01-24 15:05:53,181.0,594.0,0.0,0.0,0.0,0.0,0.0625,1-49%,15.0,11865.0,0.0,0,,1500.0,1500.0,709.0,0.4726666666666667,"Con stock, sin ventas 365d"
51667,NEUMATICO 110/30-17 REEPARTS,1,1.0,12600.0,12600.0,5.0,63000.0,9.0,189300.0,9,9,2025-05-30 16:06:57,2026-05-14 09:25:29,307.0,119.0,0.0,0.0,6.0,127300.0,1.0,100%,0.0,0.0,13.0,3,2026-01-31,23300.0,21033.333333333332,8433.333333333332,0.4009508716323296,Compra absorbida; stock repuesto
MOTS1220,BALINERA 6201 2RS GX MOTOR,1,3.0,4200.0,12600.0,0.0,0.0,3.0,21000.0,3,3,2024-09-08 11:59:36,2025-01-02 10:46:19,42.8,616.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7000.0,21000.0,8400.0,0.4,Sin stock actual
AOEU67799,PORTA FUSIBLE UNIVERSAL VAOX,1,5.0,2500.0,12500.0,0.0,0.0,5.0,22500.0,4,4,2024-11-06 08:42:55,2025-03-12 14:14:47,101.7,547.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4500.0,22500.0,10000.0,0.4444444444444444,Sin stock actual
MOTS1247,PASTILLA FRENO BWS FI DEJ OPP,1,1.0,12500.0,12500.0,-1.0,0.0,2.0,37000.0,2,2,2024-09-05 16:17:28,2025-01-07 10:13:08,40.0,611.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,21000.0,18500.0,6000.0,0.32432432432432434,Stock negativo
17158,GUAYA ACELERADOR CB 110 MOTOTEC,1,2.0,6000.0,12000.0,1.0,6000.0,1.0,10000.0,1,1,2024-11-18 07:46:49,2024-11-18 07:46:49,113.7,661.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,6000.0,0.0,0,,10000.0,10000.0,4000.0,0.4,"Con stock, sin ventas 365d"
DA2300,GUAYA ACELERADOR PULSAR 200 NS SUPRAPARTS,1,1.0,12000.0,12000.0,0.0,0.0,1.0,20000.0,1,1,2024-08-26 08:13:40,2024-08-26 08:13:40,29.7,745.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,20000.0,20000.0,8000.0,0.4,Sin stock actual
FIL - 001018,FILTRO AIRE ECO DELUXE GRAYONES FILTROS,1,3.0,4000.0,12000.0,3.0,12000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,12000.0,0.0,0,,7000.0,0.0,0.0,,Sin ventas desde compra
H10798,MEDIDOR ACEITE ECO / EPLENDOR MQP,1,8.0,1500.0,12000.0,1.0,1500.0,7.0,21000.0,7,7,2024-08-24 12:47:17,2026-05-01 12:10:54,27.9,132.0,0.0,0.0,3.0,9000.0,0.875,80-99%,1.0,1500.0,0.0,0,,3000.0,21000.0,10500.0,0.5,Rotación media
MOTS1057,RETEN 20-35-5,1,6.0,2000.0,12000.0,6.0,12000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,6.0,12000.0,0.0,0,,3500.0,0.0,0.0,,Sin ventas desde compra
MOTS1079,RETEN 65-14-5,1,8.0,1500.0,12000.0,8.0,12000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,8.0,12000.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1093,RETEN 11.6-24-10,1,6.0,2000.0,12000.0,0.0,0.0,6.0,18500.0,5,5,2024-11-17 09:39:59,2025-06-20 11:17:51,112.7,447.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,3500.0,18500.0,6500.0,0.35135135135135137,Sin stock actual
MOTS1103,RETEN 17-25-4,1,8.0,1500.0,12000.0,8.0,12000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,8.0,12000.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1123,PESAS MANUBRIOS NARANJA PAR GAMOTOR,1,1.0,12000.0,12000.0,0.0,0.0,1.0,20000.0,1,1,2024-10-23 17:01:38,2024-10-23 17:01:38,88.1,687.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,20000.0,20000.0,8000.0,0.4,Sin stock actual
MOTS1137,PROTECTOR TAPA TANQUE PULSAR ALUMINIO,1,2.0,6000.0,12000.0,2.0,12000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,12000.0,0.0,0,,10000.0,0.0,0.0,,Sin ventas desde compra
MOTS1146,DIRECCIONAL AX 100 AMBAR PAR BYWARD,1,1.0,12000.0,12000.0,0.0,0.0,1.0,20000.0,1,1,2024-08-03 08:02:06,2024-08-03 08:02:06,6.7,768.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,20000.0,20000.0,8000.0,0.4,Sin stock actual
MOTS1157,CAUCHO POSA PIE TRA- ECO 100 PAR IMBRA,1,4.0,3000.0,12000.0,5.0,15000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,4.0,12000.0,1.0,1,2025-03-10,5000.0,0.0,0.0,,Sin ventas desde compra
MOTS1165,ESPEJOS SUZUKI OS 125 PAR MULTIPARTES,1,1.0,12000.0,12000.0,0.0,0.0,1.0,28000.0,1,1,2024-07-31 16:09:05,2024-07-31 16:09:05,4.0,771.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,28000.0,28000.0,16000.0,0.5714285714285714,Sin stock actual
MOTS1191,MANIQUETA IZQ RX 100 / DT 100 EVOL,1,2.0,6000.0,12000.0,1.0,6000.0,1.0,10000.0,1,1,2024-08-10 16:36:23,2024-08-10 16:36:23,14.0,761.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,6000.0,0.0,0,,10000.0,10000.0,4000.0,0.4,"Con stock, sin ventas 365d"
MOTS1255,PASTILLAS FRENO SIN EMPAQUE,1,2.0,6000.0,12000.0,2.0,12000.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,2.0,12000.0,0.0,0,,10000.0,0.0,0.0,,Sin ventas desde compra
MOTS1288,REPOSA PIE SUELTO UND,1,2.0,6000.0,12000.0,1.0,6000.0,1.0,10000.0,1,1,2024-11-15 17:26:29,2024-11-15 17:26:29,111.1,664.0,0.0,0.0,0.0,0.0,0.5,50-79%,1.0,6000.0,0.0,0,,10000.0,10000.0,4000.0,0.4,"Con stock, sin ventas 365d"
MOTS1292,FILTRO AIRE ECO DELUXE SAI,1,3.0,4000.0,12000.0,0.0,0.0,3.0,19000.0,3,3,2024-11-02 11:16:17,2025-02-07 15:59:32,97.8,580.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7000.0,19000.0,7000.0,0.3684210526315789,Sin stock actual
MOTS1313,RETEN PLATINERA ECO DELUXE SIN ETAR H 36 HERO,1,3.0,4000.0,12000.0,0.0,0.0,3.0,20000.0,3,3,2024-08-23 13:40:51,2025-09-18 09:58:15,26.9,357.0,0.0,0.0,1.0,7000.0,1.0,100%,0.0,0.0,0.0,0,,7000.0,20000.0,8000.0,0.4,Sin stock actual
ESC - 050309,ESCOBILLAS ARRANQUE NXR 125 / BROS / CON BASE SYK,1,2.0,5900.0,11800.0,1.0,5900.0,1.0,10000.0,1,1,2025-09-27 15:38:27,2025-09-27 15:38:27,427.0,348.0,0.0,0.0,1.0,10000.0,0.5,50-79%,1.0,5900.0,0.0,0,,10000.0,10000.0,4100.0,0.41,Rotación media
ESP - 035,ESPEJOS BWS ROSCA No. 10 PAR RULY UNCO,1,1.0,11800.0,11800.0,0.0,0.0,1.0,20000.0,1,1,2025-01-29 16:24:30,2025-01-29 16:24:30,186.0,589.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,20000.0,20000.0,8200.0,0.41,Sin stock actual
MOTS1301,EMPAQUE TAPA CLUCTH PULSAR 135 EMPAMERICAS,1,5.0,2350.0,11750.0,3.0,7050.0,2.0,7000.0,2,2,2024-11-09 17:24:35,2025-04-10 13:30:14,105.1,518.0,0.0,0.0,0.0,0.0,0.4,1-49%,3.0,7050.0,0.0,0,,4000.0,7000.0,2300.0,0.32857142857142857,"Con stock, sin ventas 365d"
MOTS1278,JUEGO RADIOS 8 X180 NIT ROX,1,1.0,11500.0,11500.0,1.0,11500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,11500.0,0.0,0,,19500.0,0.0,0.0,,Sin ventas desde compra
MOTS1279,JUEGO RADIOS 9 X 190 NITROX,1,1.0,11500.0,11500.0,1.0,11500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,1.0,11500.0,0.0,0,,19500.0,0.0,0.0,,Sin ventas desde compra
4215,TORNILLO FLANGE 6X 75 LLAVE 8 TORNIFRENOS,1,15.0,762.0,11430.0,15.0,11430.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,15.0,11430.0,0.0,0,,1500.0,0.0,0.0,,Sin ventas desde compra
SATAY486,CAPUCHINO BUJIA BWS NEGRO SAI,1,3.0,3800.0,11400.0,0.0,0.0,3.0,18900.0,3,3,2024-08-12 17:28:24,2024-10-20 09:45:46,16.1,690.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,7000.0,18900.0,7500.0,0.3968253968253968,Sin stock actual
PIN - 117,PIN RETENEDOR TELESCOPIO EPLENDOR / ECO,1,8.0,1400.0,11200.0,4.0,5600.0,4.0,10000.0,2,2,2025-02-18 14:25:16,2025-07-02 08:53:58,205.9,435.0,0.0,0.0,0.0,0.0,0.5,50-79%,4.0,5600.0,0.0,0,,2500.0,10000.0,4400.0,0.44,"Con stock, sin ventas 365d"
GUA - 055286,GUAYA CLUCTH NFO SYK,1,2.0,5500.0,11000.0,0.0,0.0,2.0,18500.0,2,2,2025-01-03 16:52:49,2025-12-26 10:06:41,160.1,258.0,0.0,0.0,1.0,9000.0,1.0,100%,0.0,0.0,0.0,0,,9500.0,18500.0,7500.0,0.40540540540540543,Sin stock actual
MOTS1106,PIÑON BAMBA ACEITE ECO,1,5.0,2200.0,11000.0,4.0,8800.0,1.0,4000.0,1,1,2024-09-18 11:00:37,2024-09-18 11:00:37,52.8,722.0,0.0,0.0,0.0,0.0,0.2,1-49%,4.0,8800.0,0.0,0,,4000.0,4000.0,1800.0,0.45,"Con stock, sin ventas 365d"
OYQ 180M,EMPAQUE EXOSTO FZ 16 / 52 16 R F2 20 DARROW,1,10.0,1100.0,11000.0,0.0,0.0,10.0,20000.0,10,10,2024-07-29 17:05:55,2024-10-26 09:01:48,2.1,684.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2000.0,20000.0,9000.0,0.45,Sin stock actual
MOTS1028,CAUCHO AMORTIGUADOR BUJE 10 MM,1,7.0,1550.0,10850.0,2.0,3100.0,7.0,21000.0,4,4,2024-09-06 17:03:20,2024-11-18 11:48:02,41.1,661.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,4.0,1,2024-09-18,3000.0,21000.0,10150.0,0.48333333333333334,"Con stock, sin ventas 365d"
EMP - 0212129,EMPAQUE CILINDRO ECO / C70 / C90 / EPLENDOR DARROW,1,9.0,1200.0,10800.0,8.0,9600.0,1.0,2000.0,1,1,2025-04-29 16:06:15,2025-04-29 16:06:15,276.0,499.0,0.0,0.0,0.0,0.0,0.1111111111111111,1-49%,8.0,9600.0,0.0,0,,2000.0,2000.0,800.0,0.4,"Con stock, sin ventas 365d"
MAN - 06108,MANIGUETA DER AT 125 YAMAHA,1,3.0,3600.0,10800.0,2.0,7200.0,1.0,6000.0,1,1,2025-04-12 08:41:42,2025-04-12 08:41:42,258.7,516.0,0.0,0.0,0.0,0.0,0.3333333333333333,1-49%,2.0,7200.0,0.0,0,,6000.0,6000.0,2400.0,0.4,"Con stock, sin ventas 365d"
MOTS1318,BOMBILLO TABLERO 6V,1,53.0,200.0,10600.0,64.0,12800.0,5.0,2500.0,2,2,2025-09-19 09:34:17,2025-12-15 12:15:06,418.7,269.0,0.0,0.0,5.0,2500.0,0.09433962264150944,1-49%,48.0,9600.0,4.0,1,2025-09-18,500.0,2500.0,1500.0,0.6,Rotación baja
2219,KIT CARBURADOR ECO DELUX KAMOTA,1,1.0,10500.0,10500.0,0.0,0.0,1.0,16000.0,1,1,2026-06-04 10:56:41,2026-06-04 10:56:41,676.8,98.0,0.0,0.0,1.0,16000.0,1.0,100%,0.0,0.0,0.0,0,,17500.0,16000.0,5500.0,0.34375,Sin stock actual
901037,MANIGUETA DER RX/AT100 - 125,1,3.0,3500.0,10500.0,3.0,10500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,3.0,10500.0,0.0,0,,6000.0,0.0,0.0,,Sin ventas desde compra
MAN - 003045,MANIGUETA DER CA 100 TXS APPROVEN,1,3.0,3500.0,10500.0,0.0,0.0,3.0,18000.0,3,3,2025-04-03 14:44:46,2025-04-23 16:40:22,250.0,505.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,6000.0,18000.0,7500.0,0.4166666666666667,Sin stock actual
MOTS1099,RETEN 12-20-5,1,7.0,1500.0,10500.0,7.0,10500.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0%,7.0,10500.0,0.0,0,,2500.0,0.0,0.0,,Sin ventas desde compra
MOTS1306,FILTRO MALLA ACEITE ECO,1,7.0,1500.0,10500.0,0.0,0.0,7.0,17000.0,7,7,2024-09-16 11:07:35,2024-10-30 12:07:57,50.8,680.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,2500.0,17000.0,6500.0,0.38235294117647056,Sin stock actual
MOTS1310,BOMBILLO STOP LED,1,3.0,3500.0,10500.0,0.0,0.0,3.0,17000.0,3,3,2024-09-29 09:13:54,2024-11-30 12:16:26,63.7,649.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,6000.0,17000.0,6500.0,0.38235294117647056,Sin stock actual
RET-155,41-53-8/10.5 BARAI,1,4.0,2600.0,10400.0,0.0,0.0,4.0,17000.0,2,2,2024-10-04 18:34:03,2024-10-08 12:53:24,69.1,702.0,0.0,0.0,0.0,0.0,1.0,100%,0.0,0.0,0.0,0,,4500.0,17000.0,6600.0,0.38823529411764707,Sin stock actual
